"","avalanche","source","orientation","date","long","lat","6am_temp","16pm_temp","precip","snow_fall","snow_dens","snow_depth","solar_rad"
"10517","0","skitour","W","01/06/2010",7.35611,44.09194,265.831159494959,267.588068373566,0.055042247694506,212.664596463549,1.05886983389043e-05,1.05080552091167e-05,1096523.56498253
"10518","0","skitour","E","01/06/2010",5.979609,45.24319,267.935138209564,271.764289462339,0.0992059660491238,181.155534871171,8.47863164093415e-05,8.45589383886567e-05,1062327.51035356
"10519","0","skitour","N","01/06/2010",6.4663,45.0181,260.50875608961,263.637967246925,0.2458145061184,197.192239025312,8.46712218621796e-05,8.47443746570529e-05,1126606.6920788
"10520","0","skitour","NW","01/06/2010",6.547143,44.55966,260.239077877243,261.891524898415,0.189390712645657,219.817735594471,4.56158055252068e-05,4.5555509935994e-05,1148463.96410969
"10521","0","skitour","S","01/06/2010",6.5568,46.1613,271.179217452785,273.419599556511,0.0148218818592253,145.592790401463,8.71649370506896e-05,8.70932340567379e-05,981165.740375078
"10522","0","skitour","W","01/06/2010",6.5241,45.559,262.752613197494,267.310628199948,0.172208308860703,193.154578609949,0.000104160565181612,0.00010409155865972,1083832.24573879
"10523","0","skitour","NW","01/02/2010",6.72729,44.85518,268.712410067406,270.092805725759,0.202163149112002,189.40710278352,3.41830805071147e-05,3.52328909952737e-05,1070866.7313262
"10524","0","skitour","SE","01/01/2010",6.4177,45.0423,267.308434141867,270.7273101587,0.246354315395989,186.302305709273,0.000287007435772979,0.000288229773177124,1057548.68026796
"10525","0","skitour","N","01/06/2010",6.5568,46.1613,271.179217452785,273.419599556511,0.0148218818592253,145.592790401463,8.71649370506896e-05,8.70932340567379e-05,981165.740375078
"10526","0","skitour","NW","01/06/2010",5.8576,45.0323,267.764718682384,269.149135897551,0.0692419764880355,171.413877996009,7.94152375417814e-05,7.93049107840981e-05,1056256.04590054
"10527","0","skitour","E","01/06/2010",5.73239,45.19762,269.935277068899,271.542834973979,0.0696628447383592,170.338592770754,7.67296981080013e-05,7.65851788476211e-05,1030834.23667465
"10528","0","skitour","SE","01/06/2010",6.6058,45.8557,263.680147434141,267.737674565843,0.0715659011746054,153.871062417089,0.000119046126614564,0.00011898827222088,1051516.38655334
"10529","0","skitour","N","01/05/2010",6.19243,45.63847,268.499232952761,271.270682337301,0.0206408428854397,148.763457597126,9.15768946918998e-05,0.000195326202710639,953589.540536829
"10530","0","skitour","E","01/05/2010",5.73239,45.19762,271.684978630226,272.891156893978,0.0715384532452364,165.763289742763,7.62309550702996e-05,0.00025608748665512,966006.664611722
"10531","0","skitour","W","01/05/2010",5.9,45.4635,271.108667433468,273.788171984469,0.0155080800934487,146.86212544386,9.22674619748716e-05,0.000288786081982312,962363.785939908
"10532","0","skitour","W","01/03/2010",5.88762,45.14037,275.354495868721,278.858608879469,0.0902396424552714,184.710741154011,0.000133624769255084,0.000242365202793803,1049792.87406345
"10534","0","skitour","SE","01/05/2010",6.2338,44.6867,261.295495698962,264.098605023977,0.206765251936194,210.335998657864,3.06151495450926e-05,4.25885296416554e-05,1056060.19220851
"10535","0","skitour","W","01/05/2010",5.993,45.2505,269.40386133898,273.036097612483,0.0995261918917613,184.676915956528,0.000157104056876133,0.000218382112081231,988529.83919552
"10536","0","skitour","E","01/05/2010",5.768852,45.30942,271.684978630226,272.891156893978,0.0715384532452364,165.763289742763,7.62309550702996e-05,0.00025608748665512,966006.664611722
"10537","0","skitour","NW","01/05/2010",6.4836,45.9231,269.285972562112,271.742517251405,0.0392230910682093,150.598919628978,0.000134890809273866,0.000135739348466001,942386.70935254
"10538","0","skitour","N","01/05/2010",6.3623,45.8468,268.499232952761,271.270682337301,0.0206408428854397,148.763457597126,9.15768946918998e-05,0.000195326202710639,953589.540536829
"10539","0","skitour","S","01/03/2010",6.75028,46.11258,275.587524720404,276.123086091374,0.130103185208756,177.463247524847,0.000133931688047516,0.000167572574540678,1000202.71924069
"10540","0","skitour","S","01/02/2010",6.6187,46.162,279.464416258103,281.546232803509,0.00179326471877045,147.009888148655,0,0.000214487950444911,901649.141409672
"10541","0","skitour","W","01/03/2010",6.16853,45.73372,276.94232942036,278.219127941172,0.0129188254229791,151.360876709125,6.96322010330113e-05,0.000292680243618632,1013559.94103734
"10542","0","skitour","E","01/04/2010",5.73239,45.19762,275.056108990485,276.196489545381,0.0604128925410278,154.191511656404,7.53869283911116e-05,0.00025528392949207,1049283.65446416
"10543","0","skitour","N","01/02/2010",5.54895,44.82246,277.828327714898,281.188235449433,0.00407144285639216,151.562047620473,0,7.6090682131898e-05,961071.15157249
"10545","0","skitour","NW","01/02/2010",6.95,44.77,269.581610738298,272.119176500567,0.114723195452362,189.109797100379,1.64201553951123e-05,2.37358423547107e-05,1042624.62893504
"10546","0","skitour","N","01/04/2010",7.114921,47.92928,274.630365583871,274.33216622624,0.0032937515242723,140.4851855815,4.2201333959411e-07,3.89416163631972e-05,845164.936627348
"10547","0","skitour","E","01/04/2010",7.1424,47.89488,274.802617579086,274.824840256524,0.000320225842637578,132.208693839426,7.67296981079673e-08,1.30423508771978e-05,839681.033250423
"10548","0","skitour","S","01/04/2010",5.84292,45.25492,275.056108990485,276.196489545381,0.0604128925410278,154.191511656404,7.53869283911116e-05,0.00025528392949207,1049283.65446416
"10550","0","skitour","N","01/04/2010",5.88762,45.14037,273.531800997365,275.81796410671,0.0891051280413554,184.265672766074,0.000155876381706405,0.000217269494470854,1065617.85237972
"10552","0","skitour","W","01/03/2010",6.83959,44.73689,267.387535678676,269.463588829759,0.201303113991775,195.075493772284,3.48736477900867e-05,3.5912823979393e-05,1149364.89109304
"10554","0","skitour","W","01/03/2010",6.385,45.8028,275.417716015901,276.435672834072,0.0645026340169992,156.908209096371,9.62957711255419e-05,0.000179996804523222,1021394.08871866
"10555","0","skitour","N","01/03/2010",6.4118,45.8518,275.417716015901,276.435672834072,0.0645026340169992,156.908209096371,9.62957711255419e-05,0.000179996804523222,1021394.08871866
"10557","0","skitour","N","01/03/2010",6.4801,46.2398,279.359049346137,279.680665358029,0.0071547602555026,125.183734404231,1.76094657157864e-05,0.000262206883512194,975250.958875681
"10558","0","skitour","N","01/01/2010",6.90379,44.71893,267.479464491726,270.736641106243,0.1145127613272,182.444452922636,9.17687189371697e-05,9.90847794130237e-05,1048186.87378878
"10560","0","skitour","NW","01/02/2010",6.85885,44.69759,268.712410067406,270.092805725759,0.202163149112002,189.40710278352,3.41830805071147e-05,3.52328909952737e-05,1070866.7313262
"10561","0","skitour","SW","01/03/2010",6.79287,44.65054,267.387535678676,269.463588829759,0.201303113991775,195.075493772284,3.48736477900867e-05,3.5912823979393e-05,1149364.89109304
"10562","0","skitour","N","01/01/2010",6.72729,44.85518,265.844292182537,268.609807129552,0.197542747668231,184.344004802351,0.000205827415174714,0.000206761439261737,1066166.24271741
"10563","0","skitour","NE","01/03/2010",6.5657,45.6855,275.417716015901,276.435672834072,0.0645026340169992,156.908209096371,9.62957711255419e-05,0.000179996804523222,1021394.08871866
"10565","0","skitour","S","01/02/2010",7.27398,44.11996,272.054831761796,273.714146467293,0.0522242602792952,208.669662613428,3.83648490539837e-08,2.58992654859994e-05,1025350.33329773
"10566","0","skitour","NE","01/02/2010",6.6949,46.0068,276.156506045025,277.343885061615,0.118721443830437,171.810878998048,0.000163434256970043,0.000240696276378237,960013.541635512
"10567","0","skitour","NW","01/02/2010",6.606645,45.01942,270.187546834941,272.538447076844,0.24168816740327,187.12479209018,7.98372508813757e-05,8.09738371996639e-05,1055864.33851647
"10568","0","skitour","NW","01/03/2010",6.7352,45.3811,270.236412649187,271.777041757315,0.186545277301078,169.895304656368,6.42227573163973e-05,6.5582626922781e-05,1059076.33906581
"10569","0","skitour","W","01/03/2010",6.385,45.8028,275.417716015901,276.435672834072,0.0645026340169992,156.908209096371,9.62957711255419e-05,0.000179996804523222,1021394.08871866
"10571","0","skitour","W","01/03/2010",6.5246,45.8794,275.417716015901,276.435672834072,0.0645026340169992,156.908209096371,9.62957711255419e-05,0.000179996804523222,1021394.08871866
"10572","0","skitour","SE","01/03/2010",6.0948,45.1683,275.354495868721,278.858608879469,0.0902396424552714,184.710741154011,0.000133624769255084,0.000242365202793803,1049792.87406345
"10573","0","skitour","W","01/03/2010",5.87897,45.12585,276.010519424966,277.865173997698,0.0626453241297012,164.351532816226,0.00012936627101009,0.000228828355200882,1064442.73022752
"10574","0","skitour","SW","01/03/2010",6.3706,44.6937,270.25107239346,271.233980610298,0.199976464072277,222.724922304474,4.37742927706148e-05,0.000108109344474971,1134519.18123693
"10575","0","skitour","E","01/03/2010",6.6382,45.7731,272.592661129835,273.241378458435,0.158603285203501,173.909821515558,0.000101283201502562,0.000107800284027644,1028679.84606229
"10576","0","skitour","SE","01/03/2010",6.5019,45.9605,277.547960105664,278.416944029089,0.0332760397049399,135.368679393778,0.000122729152123748,0.000275681919015649,995384.718416676
"10577","0","skitour","S","01/03/2010",6.6708,45.5924,270.236412649187,271.777041757315,0.186545277301078,169.895304656368,6.42227573163973e-05,6.5582626922781e-05,1059076.33906581
"10578","0","skitour","S","01/03/2010",5.979609,45.24319,275.354495868721,278.858608879469,0.0902396424552714,184.710741154011,0.000133624769255084,0.000242365202793803,1049792.87406345
"10579","0","skitour","NW","01/03/2010",5.8576,45.0323,276.010519424966,277.865173997698,0.0626453241297012,164.351532816226,0.00012936627101009,0.000228828355200882,1064442.73022752
"10580","0","skitour","W","01/03/2010",5.979609,45.24319,275.354495868721,278.858608879469,0.0902396424552714,184.710741154011,0.000133624769255084,0.000242365202793803,1049792.87406345
"10581","0","skitour","S","01/02/2010",6.5241,45.559,273.77368677788,276.496012961519,0.154486095798161,191.742821683413,4.38126576196689e-05,0.000108603841190694,1007488.47658432
"10582","0","skitour","E","01/03/2010",6.3179,44.6628,270.25107239346,271.233980610298,0.199976464072277,222.724922304474,4.37742927706148e-05,0.000108109344474971,1134519.18123693
"10583","0","skitour","SW","01/03/2010",6.0948,45.1683,275.354495868721,278.858608879469,0.0902396424552714,184.710741154011,0.000133624769255084,0.000242365202793803,1049792.87406345
"10584","0","skitour","NW","01/03/2010",6.4836,45.9231,277.547960105664,278.416944029089,0.0332760397049399,135.368679393778,0.000122729152123748,0.000275681919015649,995384.718416676
"10585","0","skitour","NW","01/03/2010",6.0619,45.5809,276.732817241782,279.765888012257,0.00764882298414343,151.542464611404,7.57322120325973e-05,0.000347878439511227,1026486.28471152
"10587","0","skitour","W","01/03/2010",5.6101,45.1182,278.166418067208,280.352182549558,0.0042086825032368,123.860991155282,8.24460606170473e-05,0.000287858900640331,1055981.85073169
"10588","0","skitour","NW","01/03/2010",7.274901,46.04208,269.790512094197,272.265983408581,0.0934236022620679,151.433867924747,5.8468029958297e-05,5.85978608131921e-05,1041645.36047488
"10589","0","skitour","W","01/03/2010",6.4159,45.8373,275.417716015901,276.435672834072,0.0645026340169992,156.908209096371,9.62957711255419e-05,0.000179996804523222,1021394.08871866
"10590","0","skitour","S","01/03/2010",6.3727,45.5387,275.135210527295,278.178071771982,0.112271180428737,192.23951800435,3.30321350354948e-05,0.000191988349879508,1039177.60395526
"10591","0","skitour","NE","01/03/2010",6.3596,45.423,275.135210527295,278.178071771982,0.112271180428737,192.23951800435,3.30321350354948e-05,0.000191988349879508,1039177.60395526
"10595","0","skitour","W","01/01/2010",6.87546,44.72739,265.844292182537,268.609807129552,0.197542747668231,184.344004802351,0.000205827415174714,0.000206761439261737,1066166.24271741
"10596","0","skitour","E","01/01/2010",6.695008,45.21587,265.639666585384,268.976824399586,0.194541774057228,166.081958708525,0.000263413053604769,0.000264123058285621,1045523.26357713
"10598","0","skitour","SE","01/01/2010",6.5291,44.7588,265.971343299575,268.611362287476,0.255384684158369,197.806433400665,0.000287889827301221,0.000290207760040016,1065421.99868768
"10600","0","skitour","W","01/02/2010",5.87897,45.12585,275.973870064282,279.870705656326,0.0582719540502508,169.366563411499,0,5.35292694770297e-05,962637.981108754
"10601","0","skitour","N","01/02/2010",5.88762,45.14037,275.500787900119,280.54315594261,0.0831031808193481,182.156048607253,0,6.24302103600461e-05,975368.471090901
"10602","0","skitour","NW","01/02/2010",6.7178,45.3746,269.135710183308,270.666036936499,0.189957969852615,166.713955819395,5.0142857713579e-05,5.08095375405526e-05,1044739.848809
"10603","0","skitour","W","01/02/2010",5.7664,45.289,276.931334612154,282.136881782996,0.0560029252224188,157.180590949788,0,6.18739015548576e-05,940780.709077869
"10604","0","skitour","NE","01/02/2010",6.074538,45.28252,275.500787900119,280.54315594261,0.0831031808193481,182.156048607253,0,6.24302103600461e-05,975368.471090901
"10605","0","skitour","W","01/02/2010",6.5246,45.8794,275.708467610661,277.837492186653,0.0565244358804285,156.073260800601,4.12038478839969e-05,0.000200703854494128,970707.153220515
"10606","0","skitour","W","01/02/2010",6.1658,45.4279,275.834297082344,279.566205734832,0.103789770253736,190.599886063191,2.41698549040212e-06,0.00010396793448079,981831.642927991
"10607","0","skitour","E","01/02/2010",6.606645,45.01942,270.187546834941,272.538447076844,0.24168816740327,187.12479209018,7.98372508813757e-05,8.09738371996639e-05,1055864.33851647
"10609","0","skitour","W","01/02/2010",5.88762,45.14037,275.500787900119,280.54315594261,0.0831031808193481,182.156048607253,0,6.24302103600461e-05,975368.471090901
"10611","0","skitour","W","01/02/2010",6.7503,46.1125,276.156506045025,277.343885061615,0.118721443830437,171.810878998048,0.000163434256970043,0.000240696276378237,960013.541635512
"10612","0","skitour","E","01/02/2010",6.5832,44.6807,269.190684224334,270.438672848028,0.255027861076573,200.861382815464,9.29196644087899e-05,9.51906177767039e-05,1067067.16970076
"10614","0","skitour","W","01/02/2010",6.385,45.8028,275.708467610661,277.837492186653,0.0565244358804285,156.073260800601,4.12038478839969e-05,0.000200703854494128,970707.153220515
"10615","0","skitour","SW","01/02/2010",6.98389,44.76583,269.581610738298,272.119176500567,0.114723195452362,189.109797100379,1.64201553951123e-05,2.37358423547107e-05,1042624.62893504
"10616","0","skitour","SW","01/02/2010",5.7664,45.289,276.931334612154,282.136881782996,0.0560029252224188,157.180590949788,0,6.18739015548576e-05,940780.709077869
"10617","0","skitour","E","01/02/2010",6.788874,45.88981,276.156506045025,277.343885061615,0.118721443830437,171.810878998048,0.000163434256970043,0.000240696276378237,960013.541635512
"10645","0","skitour","N","10/28/2009",6.4981,45.1725,271.938164630285,282.109822035121,0.0117660123894838,162.111948688128,0,0,1717967.32980331
"10646","0","skitour","N","10/11/2009",6.46639,45.41472,281.34361222718,287.948506944515,0,99.999984741211,0,6.36046400598885e-05,1688706.78821357
"10839","0","skitour","S","10/01/2009",6.9467,46.0037,274.162170001132,275.770687305824,0.0209336207987084,143.49028733685,0.000670924480256363,0.000776298031595861,2922114.99916073
"10888","0","skitour","NW","10/11/2009",6.4836,45.9231,283.899905134896,290.121062564168,0,99.999984741211,0,0.000199838485241613,1642054.43877131
"10913","0","skitour","NW","10/30/2009",5.93674,44.51854,273.82743917355,285.626034101001,0,333.333318074544,0,0,1657096.00231944
"10929","0","skitour","NW","10/30/2009",6.4261,45.90293,277.229110667713,285.585911026565,4.57465489482334e-05,107.687205937657,0,4.9449671572314e-07,1523641.29656814
"10930","0","skitour","SE","10/28/2009",6.899056,45.45845,271.945189091083,280.05265913342,0.0106040500461989,165.868325882315,0,1.85436268396177e-07,1674370.29795675
"10931","0","skitour","N","10/28/2009",6.217,45.2198,274.544239586263,284.190001274095,0.00602939515137624,156.383028398605,0,0,1705040.98612913
"10932","0","skitour","NE","10/07/2009",6.5861,45.2954,275.466887241485,286.406101315616,0,99.999984741211,0,0,1879233.2598233
"10933","0","skitour","SE","10/14/2009",6.4173,45.1212,277.708606469996,279.717367085033,0,116.809327616811,4.71887643364217e-06,7.20110842271819e-05,1967798.29936063
"10935","0","skitour","W","10/28/2009",6.09792,45.10583,274.755889644214,283.484581639826,0.00235137261593882,152.096129685997,0,0,1680050.05502571
"10936","0","skitour","NE","10/28/2009",6.4037,45.0332,268.975980052993,280.360269370762,0.0247580322907801,172.925330241442,0,0,1724156.30647155
"10937","0","skitour","SW","10/25/2009",6.0842,45.0899,276.047779608329,280.774252410098,0.00474849178082587,133.875029883862,0,0.000316168837615481,1669199.76048708
"10938","0","skitour","N","10/21/2009",6.81672,44.84419,268.80617134849,274.363580416302,0,132.130361803149,0,0,1799168.2705202
"10939","0","skitour","NE","10/21/2009",6.4037,45.0332,269.623757503084,273.964837924621,0,118.415134360487,3.26101216959005e-06,3.3378528311312e-06,1801675.19777822
"10940","0","skitour","N","10/15/2009",6.4037,45.0332,275.077793195556,278.648040496577,0,123.282402250964,4.71887643364217e-06,4.75953088883523e-06,1982918.20438558
"10941","0","skitour","W","10/14/2009",6.4981,45.1725,278.980950108412,280.227147852479,0,108.166099523077,2.68553943378015e-06,0.000132710556082197,1934150.63506935
"10942","0","skitour","NE","10/15/2009",6.4037,45.0332,275.077793195556,278.648040496577,0,123.282402250964,4.71887643364217e-06,4.75953088883523e-06,1982918.20438558
"10943","0","skitour","N","10/15/2009",7.56917,44.16583,283.012074372324,289.607238386119,0,99.999984741211,0,0,1872456.72207895
"10945","0","skitour","SW","10/15/2009",6.0842,45.0899,278.557039169833,281.826783292976,0,111.564641733363,0,6.6757056622624e-06,1916014.5831871
"10947","0","skitour","N","10/15/2009",6.4037,45.0332,275.077793195556,278.648040496577,0,123.282402250964,4.71887643364217e-06,4.75953088883523e-06,1982918.20438558
"10948","0","skitour","NE","10/14/2009",6.6949,46.0068,281.34391763852,282.207174921155,0,113.684947533494,0,0.000380082538122697,1850481.93783285
"10950","0","skitour","NE","10/14/2009",6.01509,45.265061,283.708717636661,286.108133057402,0,99.999984741211,0,5.00677924669676e-05,1866502.76984115
"10951","0","skitour","NE","10/14/2009",6.316,45.1854,281.537548427467,283.249130730151,0,102.593843306107,1.76478305648411e-06,0.000130485320861443,1908611.31362825
"10952","0","skitour","NW","10/14/2009",6.1279,45.3936,284.557150336498,287.455832914231,0,99.999984741211,0,3.17714139852118e-05,1835714.56945356
"10953","0","skitour","N","10/13/2009",6.4037,45.0332,278.075710899515,282.323189702276,0.000109791717475716,99.999984741211,0,7.86867898894443e-05,1965878.9331787
"10954","0","skitour","W","10/13/2009",5.87897,45.12585,283.154090644975,287.481026472598,0,99.999984741211,0,2.49720841440186e-05,1885813.9438756
"10955","0","skitour","W","10/13/2009",6.87546,44.72739,276.628366563833,282.930634387342,0,99.999984741211,0,2.49720841440186e-05,2005637.23266141
"10956","0","skitour","SW","10/11/2009",5.88762,45.14037,284.054443272448,291.535012148554,0,99.999984741211,0,3.38112129375697e-05,1701907.3270566
"10957","0","skitour","N","10/12/2009",6.551198,45.66282,282.626645262463,285.340818137762,0,99.999984741211,0,0.000229817348632329,1862899.06190774
"10958","0","skitour","W","10/12/2009",5.87897,45.12585,284.709550594676,287.899674985705,0,99.999984741211,0,2.89280578698037e-05,1850364.42561763
"10959","0","skitour","NE","10/12/2009",6.70144,44.53166,278.540546957525,283.14617927559,0,99.999984741211,0,2.00271169867872e-05,1981194.69189569
"10960","0","skitour","SE","10/11/2009",6.4173,45.1212,279.227111647674,286.159142237305,0,99.999984741211,0,1.6689264155656e-05,1762230.26420277
"10961","0","skitour","W","10/11/2009",6.72585,44.87007,279.01637782374,284.993706889153,0,99.999984741211,0,1.33514113245248e-05,1793997.73305052
"10962","0","skitour","W","10/11/2009",5.7664,45.289,285.997164800044,292.40310130166,0,99.999984741211,0,8.39408174940027e-05,1694347.37454412
"10963","0","skitour","W","10/11/2009",6.316,45.1854,281.852427518011,289.246130716196,0,99.999984741211,0,3.68400053213739e-05,1713462.69488655
"10965","0","skitour","W","10/11/2009",6.35625,45.3437,281.852427518011,289.246130716196,0,99.999984741211,0,3.68400053213739e-05,1713462.69488655
"10966","0","skitour","SE","10/11/2009",6.7863,45.6544,280.060579191898,286.098491078274,0,99.999984741211,0,9.61796112081503e-05,1657017.66084263
"10968","0","skitour","E","10/11/2009",6.0481,45.262,284.054443272448,291.535012148554,0,99.999984741211,0,3.38112129375697e-05,1701907.3270566
"10970","0","skitour","SW","10/11/2009",6.9951,45.315,279.318124226706,283.7200325495,0,99.999984741211,0,2.33649698179184e-05,1723020.35505776
"10971","0","skitour","NE","10/11/2009",6.4844,44.8277,278.696917563111,284.298240265597,0,99.999984741211,0,2.31795335495222e-05,1794350.26969618
"10972","0","skitour","E","10/11/2009",6.4194,45.2058,279.753946207508,286.912149704045,0,99.999984741211,0,3.1647789806281e-05,1724861.37976287
"10973","0","skitour","W","10/11/2009",6.7543,46.1494,286.725876254979,291.066287550298,0,99.999984741211,0,0.000275743731105115,1630224.87577251
"10974","0","skitour","SW","10/11/2009",6.90379,44.71893,281.984976039152,286.363489988502,0,99.999984741211,0,2.44775874282954e-05,1766774.06985793
"10975","0","skitour","S","10/11/2009",6.981478,45.82842,278.605904984078,285.134604197057,0,99.999984741211,0,8.30754482414871e-05,1661874.83240505
"10976","0","skitour","NW","10/11/2009",6.95,44.77,281.984976039152,286.363489988502,0,99.999984741211,0,2.44775874282954e-05,1766774.06985793
"10977","0","skitour","W","10/11/2009",5.8409,45.3674,285.997164800044,292.40310130166,0,99.999984741211,0,8.39408174940027e-05,1694347.37454412
"10978","0","skitour","N","10/11/2009",7.162377,44.18351,284.077349122875,288.16902833812,0,99.999984741211,0,1.50821498295558e-05,1746953.67622419
"10979","0","skitour","N","10/11/2009",6.3179,44.6628,279.056997531832,285.156376407991,0,99.999984741211,0,2.14487950444912e-05,1786555.29275327
"10980","0","skitour","N","10/11/2009",6.62473,44.54781,279.101587587331,284.067143798109,0,99.999984741211,0,4.63590670990443e-06,1823101.59168663
"10981","0","skitour","NW","10/11/2009",6.4261,45.90293,283.899905134896,290.121062564168,0,99.999984741211,0,0.000199838485241613,1642054.43877131
"10982","0","skitour","W","10/11/2009",5.993,45.2505,284.054443272448,291.535012148554,0,99.999984741211,0,3.38112129375697e-05,1701907.3270566
"10983","0","skitour","NW","10/11/2009",6.4518,45.9702,283.899905134896,290.121062564168,0,99.999984741211,0,0.000199838485241613,1642054.43877131
"10984","0","skitour","SE","10/11/2009",6.4317,45.4991,281.34361222718,287.948506944515,0,99.999984741211,0,6.36046400598885e-05,1688706.78821357
"10985","0","skitour","W","10/11/2009",5.87897,45.12585,283.984809487148,290.705490911959,0,99.999984741211,0,1.25478541614747e-05,1712718.45085682
"10986","0","skitour","NE","10/11/2009",7.1322,44.1933,284.077349122875,288.16902833812,0,99.999984741211,0,1.50821498295558e-05,1746953.67622419
"10987","0","skitour","W","10/11/2009",5.993,45.2505,284.054443272448,291.535012148554,0,99.999984741211,0,3.38112129375697e-05,1701907.3270566
"10989","0","skitour","W","10/10/2009",5.87897,45.12585,284.019320968459,292.399368922643,0,99.999984741211,0,5.25402760455838e-06,1777937.73030382
"10990","0","skitour","N","10/10/2009",6.4037,45.0332,279.182216180836,287.934199491615,0,99.999984741211,0,1.69983246029829e-05,1860352.96391131
"10991","0","skitour","NE","10/10/2009",6.6949,46.0068,281.992305911289,290.107999237607,0,99.999984741211,0,0.000167325326182817,1732734.6981826
"10992","0","skitour","W","10/10/2009",5.87897,45.12585,284.019320968459,292.399368922643,0,99.999984741211,0,5.25402760455838e-06,1777937.73030382
"10993","0","skitour","SE","10/09/2009",6.4317,45.4991,279.485795051836,290.496166655406,0,99.999984741211,0,8.0973837199664e-06,1835518.71576152
"10994","0","skitour","W","10/09/2009",6.83959,44.73689,277.015933553067,287.220382004557,0,99.999984741211,0,4.9449671572314e-07,1912058.33860803
"10995","0","skitour","NW","10/08/2009",6.6899,46.0211,278.482213391769,288.821883634563,0,99.999984741211,0,3.46147701006198e-06,1883267.84587918
"10996","0","skitour","N","10/08/2009",6.6515,45.1704,276.709300568676,285.098524533223,0,99.999984741211,0,1.68747004240521e-05,1908846.33805869
"10997","0","skitour","N","10/08/2009",6.217,45.2198,279.235357753828,290.365222358216,0,99.999984741211,0,9.70449804606663e-06,1930546.92713595
"10998","0","skitour","NW","10/08/2009",6.6899,46.0211,278.482213391769,288.821883634563,0,99.999984741211,0,3.46147701006198e-06,1883267.84587918
"10999","0","skitour","NE","10/08/2009",6.4037,45.0332,276.764885432381,287.350704238578,0,99.999984741211,0,1.17442969984246e-05,1943473.27081013
"11000","0","skitour","E","10/08/2009",6.4194,45.2058,277.507645808911,287.710567782162,0,99.999984741211,0,1.11261761037706e-05,1926198.97517281
"11001","0","skitour","NW","10/08/2009",5.8576,45.0323,280.930696096806,292.112286769896,0,99.999984741211,0,1.29805387877324e-06,1903793.31280424
"11002","0","skitour","N","10/08/2009",6.4037,45.0332,276.764885432381,287.350704238578,0,99.999984741211,0,1.17442969984246e-05,1943473.27081013
"11003","0","skitour","SE","10/08/2009",5.84279,45.29762,282.897239708847,294.018288321397,0,99.999984741211,0,1.29805387877324e-06,1878332.33283994
"11004","0","skitour","W","10/08/2009",6.6,45.82361,278.441288272339,289.254839600569,0,99.999984741211,0,1.91617477342717e-06,1887811.65153434
"11005","0","skitour","W","10/08/2009",5.87897,45.12585,280.930696096806,292.112286769896,0,99.999984741211,0,1.29805387877324e-06,1903793.31280424
"11006","0","skitour","NW","10/07/2009",6.6899,46.0211,276.647302066852,287.832492163394,0,99.999984741211,0,2.53429566808109e-06,1840571.74101598
"11007","0","skitour","SE","10/07/2009",6.4173,45.1212,274.898211328204,286.203308722343,0,99.999984741211,0,0,1908102.09402896
"11008","0","skitour","SE","10/07/2009",6.4177,45.0423,274.898211328204,286.203308722343,0,99.999984741211,0,0,1908102.09402896
"11009","0","skitour","W","10/07/2009",5.87897,45.12585,279.087538665735,290.755878028693,0,99.999984741211,0,0,1870223.98998978
"11010","0","skitour","SE","10/07/2009",6.4177,45.0423,274.898211328204,286.203308722343,0,99.999984741211,0,0,1908102.09402896
"11011","0","skitour","NE","10/06/2009",6.01509,45.265061,280.079514694918,289.905517675918,0,99.999984741211,0,1.85436268396177e-07,1895293.26257
"11012","0","skitour","SE","10/06/2009",6.4177,45.0423,275.842848599836,285.069287564254,0,99.999984741211,0,0,1888712.57851769
"11028","0","skitour","N","03/28/2009",6.90379,44.71893,269.145177934818,274.008382346489,0.0980257050862595,183.27406039775,3.1459176224281e-06,3.15241656273502e-06,2491511.07185693
"11041","0","skitour","S","04/14/2009",7.491259,45.89932,275.305324643137,282.163630499287,0.208476172866857,260.594901297246,2.64333809982065e-05,2.63319501122572e-05,2816118.98103246
"11106","0","skitour","NW","01/11/2009",7.60726,45.78638,258.278337080644,261.593245608616,0.190891199451159,166.247524148838,0.000400145375633227,0.000400109655109483,1123473.03300627
"11151","0","skitour","SE","04/12/2009",7.571521,44.19369,281.993222145306,286.717754963561,0,116.446151812254,0,2.25614126548683e-05,2454964.77292357
"11158","0","skitour","N","03/21/2009",6.21708,45.29037,269.579472858924,284.055013566303,0.339228959070678,304.948636565483,0,0,2404238.66668701
"11162","0","skitour","N","02/21/2009",6.866776,44.28341,258.421269587312,267.199278892598,0.304461581870026,268.924801245873,2.33641930738864e-05,2.31795335495222e-05,1883698.72400165
"11163","0","skitour","SW","02/23/2009",7.289471,44.11325,265.031898020706,272.935945442186,0.193873874442583,307.412535161101,6.87114446557153e-05,6.92913522907047e-05,1809548.51619795
"11165","0","skitour","NW","01/15/2009",6.866776,44.28341,263.034507863423,264.937457208115,0.287288327394862,248.918087071335,0,0,1267151.3014817
"11179","0","skitour","W","04/19/2009",6.1658,45.4279,277.801756928402,284.472417953071,0.0740911106765475,260.979440384424,0.000396462350124043,0.000685990568886922,2798923.02687196
"11215","0","skitour","SE","04/29/2012",6.757117,44.24483,271.272978733869,277.830649491788,0.0255814701718482,185.743299814024,3.8364849053998e-07,3.09060447326962e-07,2869116.99009659
